game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,77,0:08:17,0:03:43,0:00:05,395,SAS,miss,,,,,,,,,,Gary Neal,0,,,missed,,Jump Shot,25,181,172,6.9,22.2,MISS Neal 25' 3PT Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,77,0:08:16,0:03:44,0:00:01,397,SAS,rebound,,,,,,,,,,Danny Green,,,,,,rebound offensive,,,,,,Green REBOUND (Off:1 Def:2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,77,0:08:15,0:03:45,0:00:01,396,SAS,miss,,,,,,,,,,Danny Green,0,,,missed,,Tip Shot,1,-1,-6,25.1,4.4,MISS Green 1' Tip Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,77,0:08:14,0:03:46,0:00:01,398,MIA,rebound,,,,,,,,,,Chris Andersen,,,,,,rebound defensive,,,,,,Andersen REBOUND (Off:1 Def:3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,77,0:08:04,0:03:56,0:00:10,399,SAS,foul,,,,,,,,LeBron James,,Manu Ginobili,,,p.foul,,,p.foul,,,,,,Ginobili P.FOUL (P2.T1)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:56,0:04:04,0:00:08,400,MIA,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,1,12,4,26.2,88.6,James 1' Driving Layup (22 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Gary Neal,Kawhi Leonard,Tim Duncan,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:36,0:04:24,0:00:20,417,SAS,miss,,,,Mike Miller,,,,,,Tim Duncan,0,,,missed,,Jump Shot,6,-33,56,28.3,10.6,"MISS Duncan 7' Jump Shot, Miller BLOCK (1 BLK)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:35,0:04:25,0:00:01,402,SAS,sub,,,,,Tony Parker,Gary Neal,,,,Gary Neal,,,,,,sub,,,,,,SUB: Parker FOR Neal
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:35,0:04:25,0:00:00,403,,jump ball,,Tim Duncan,Mike Miller,,,,,,,Mike Miller,,,,,,jump ball,,,,,,Jump Ball Miller vs. Duncan: Tip to
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:34,0:04:26,0:00:01,425,SAS,rebound,,,,,,,,,,Tim Duncan,,,,,,rebound offensive,,,,,,Duncan REBOUND (Off:5 Def:10)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:28,0:04:32,0:00:06,404,SAS,miss,,,,,,,,,,Kawhi Leonard,0,,,missed,,Jump Shot,25,163,187,8.7,23.7,MISS Leonard 25' 3PT Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:27,0:04:33,0:00:01,405,SAS,rebound,,,,,,,,,,Manu Ginobili,,,,,,rebound offensive,,,,,,Ginobili REBOUND (Off:1 Def:1)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:24,0:04:36,0:00:03,406,SAS,miss,,,,,,,,,,Danny Green,0,,,missed,,Jump Shot,24,-204,131,45.4,18.1,MISS Green 24' 3PT Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:23,0:04:37,0:00:01,407,MIA,rebound,,,,,,,,,,Mario Chalmers,,,,,,rebound defensive,,,,,,Chalmers REBOUND (Off:0 Def:2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,79,0:07:08,0:04:52,0:00:15,408,SAS,foul,,,,,,,,Chris Andersen,,Tim Duncan,,,s.foul,,,s.foul,,,,,,Duncan S.FOUL (P2.T2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,80,0:07:08,0:04:52,0:00:00,409,MIA,free throw,,,,,,,1,,2,Chris Andersen,1,,,made,,Free Throw 1 of 2,,,,,,Andersen Free Throw 1 of 2 (1 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,80,0:07:08,0:04:52,0:00:00,411,MIA,free throw,,,,,,,2,,2,Chris Andersen,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Andersen Free Throw 2 of 2
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,80,0:07:07,0:04:53,0:00:01,413,SAS,rebound,,,,,,,,,,Tim Duncan,,,,,,rebound defensive,,,,,,Duncan REBOUND (Off:5 Def:11)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,80,0:06:44,0:05:16,0:00:23,414,SAS,miss,,,,LeBron James,,,,,,Tim Duncan,0,,,missed,,Jump Shot,5,2,50,24.8,10,"MISS Duncan 5' Jump Shot, James BLOCK (1 BLK)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,80,0:06:43,0:05:17,0:00:01,415,MIA,rebound,,,,,,,,,,Mike Miller,,,,,,rebound defensive,,,,,,Miller REBOUND (Off:0 Def:5)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,82,0:06:34,0:05:26,0:00:09,416,MIA,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,1,10,1,26,88.9,James 1' Driving Layup (24 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,82,0:06:14,0:05:46,0:00:20,418,SAS,miss,,,,,,,,,,Danny Green,0,,,missed,,Jump Shot,24,234,41,1.6,9.1,MISS Green 24' 3PT Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,82,0:06:13,0:05:47,0:00:01,420,MIA,rebound,,,,,,,,,,Mario Chalmers,,,,,,rebound defensive,,,,,,Chalmers REBOUND (Off:0 Def:3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,84,0:06:03,0:05:57,0:00:10,421,MIA,shot,,,,,,,,,,Ray Allen,2,,,made,,Driving Layup,2,-15,12,23.5,87.8,Allen 2' Driving Layup (2 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Andersen,4,82,84,0:06:03,0:05:57,0:00:00,422,,timeout,,,,,,,,,,,,,,,, timeout: short,,,,,,Spurs Timeout: Short (Reg.4 Short 2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:06:03,0:05:57,0:00:00,426,MIA,sub,,,,,Chris Bosh,Chris Andersen,,,,Chris Andersen,,,,,,sub,,,,,,SUB: Bosh FOR Andersen
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:46,0:06:14,0:00:17,427,SAS,miss,,,,,,,,,,Tim Duncan,0,,,missed,,Driving Layup,2,-13,19,26.3,6.9,MISS Duncan 2' Driving Layup
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:45,0:06:15,0:00:01,428,MIA,rebound,,,,,,,,,,Mike Miller,,,,,,rebound defensive,,,,,,Miller REBOUND (Off:0 Def:6)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:28,0:06:32,0:00:17,429,SAS,foul,,,,,,,,LeBron James,,Manu Ginobili,,,s.foul,,,s.foul,,,,,,Ginobili S.FOUL (P3.T3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:28,0:06:32,0:00:00,431,,timeout,,,,,,,,,,,,,,,, timeout: official,,,,,,
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:28,0:06:32,0:00:00,433,SAS,sub,,,,,Boris Diaw,Danny Green,,,,Danny Green,,,,,,sub,,,,,,SUB: Diaw FOR Green
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:28,0:06:32,0:00:00,435,MIA,free throw,,,,,,,1,,2,LeBron James,0,,,missed,,Free Throw 1 of 2,,,,,,MISS James Free Throw 1 of 2
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,84,0:05:28,0:06:32,0:00:00,436,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,HEAT Rebound
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,82,85,0:05:28,0:06:32,0:00:00,437,MIA,free throw,,,,,,,2,,2,LeBron James,1,,,made,,Free Throw 2 of 2,,,,,,James Free Throw 2 of 2 (25 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,85,0:05:07,0:06:53,0:00:21,439,SAS,shot,,,,,,,,,,Kawhi Leonard,2,,,made,,Driving Jump Shot,7,-7,67,25.7,11.7,Leonard 7' Driving Jump Shot (17 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,87,0:04:45,0:07:15,0:00:22,440,MIA,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,1,6,3,25.6,88.7,James 1' Driving Layup (27 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,87,0:04:24,0:07:36,0:00:21,441,SAS,turnover,,,,,,,,,,Manu Ginobili,,,bad pass ,,Chris Bosh,bad pass ,,,,,,"Ginobili Bad Pass Turnover (P6.T12), Bosh STEAL (3 STL)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,87,0:04:01,0:07:59,0:00:23,442,MIA,miss,,,,,,,,,,LeBron James,0,,,missed,,Jump Shot,17,-163,45,8.7,84.5,MISS James 17' Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,87,0:04:00,0:08:00,0:00:01,443,SAS,rebound,,,,,,,,,,Boris Diaw,,,,,,rebound defensive,,,,,,Diaw REBOUND (Off:0 Def:3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mike Miller,Mario Chalmers,Ray Allen,Chris Bosh,4,84,87,0:03:48,0:08:12,0:00:12,444,MIA,foul,,,,,,,,Manu Ginobili,,Mario Chalmers,,,personal block foul,,,personal block foul,,,,,,Chalmers Personal Block Foul (P2.T2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Boris Diaw,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:48,0:08:12,0:00:00,445,MIA,sub,,,,,Dwyane Wade,Mike Miller,,,,Mike Miller,,,,,,sub,,,,,,SUB: Wade FOR Miller
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:48,0:08:12,0:00:00,446,SAS,sub,,,,,Danny Green,Boris Diaw,,,,Boris Diaw,,,,,,sub,,,,,,SUB: Green FOR Diaw
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:33,0:08:27,0:00:15,447,SAS,miss,,,,Dwyane Wade,,,,,,Tony Parker,0,,,missed,,Jump Shot,16,-141,82,39.1,13.2,"MISS Parker 16' Jump Shot, Wade BLOCK (2 BLK)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:32,0:08:28,0:00:01,448,MIA,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:4 Def:4)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:18,0:08:42,0:00:14,449,MIA,foul,,,,,,,,Tony Parker,,LeBron James,,,offensive charge foul,,,offensive charge foul,,,,,,James Offensive Charge Foul (P3.T3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:18,0:08:42,0:00:00,450,MIA,turnover,,,,,,,,,,LeBron James,,,foul turnover,,,foul turnover,,,,,,James Foul Turnover (P3.T10)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:02,0:08:58,0:00:16,451,SAS,miss,,,,,,,,,,Tim Duncan,0,,,missed,,Hook Shot,5,-34,41,28.4,9.1,MISS Duncan 5' Hook Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:03:01,0:08:59,0:00:01,452,MIA,rebound,,,,,,,,,,Dwyane Wade,,,,,,rebound defensive,,,,,,Wade REBOUND (Off:2 Def:2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:02:57,0:09:03,0:00:04,453,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,HEAT Timeout: Regular (Full 5 Short 0)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:02:40,0:09:20,0:00:17,457,MIA,miss,,,,,,,,,,Dwyane Wade,0,,,missed,,Turnaround Jump Shot,14,-139,9,11.1,88.1,MISS Wade 14' Turnaround Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,84,87,0:02:39,0:09:21,0:00:01,458,SAS,rebound,,,,,,,,,,Manu Ginobili,,,,,,rebound defensive,,,,,,Ginobili REBOUND (Off:1 Def:2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,87,0:02:31,0:09:29,0:00:08,459,SAS,shot,,,,,,,,,,Manu Ginobili,2,,,made,,Driving Layup,2,15,12,23.5,6.2,Ginobili 2' Driving Layup (6 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,87,0:02:09,0:09:51,0:00:22,460,SAS,foul,,,,,,,,Dwyane Wade,,Danny Green,,,s.foul,,,s.foul,,,,,,Green S.FOUL (P3.T4)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,88,0:02:09,0:09:51,0:00:00,461,MIA,free throw,,,,,,,1,,2,Dwyane Wade,1,,,made,,Free Throw 1 of 2,,,,,,Wade Free Throw 1 of 2 (13 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,89,0:02:09,0:09:51,0:00:00,463,MIA,free throw,,,,,,,2,,2,Dwyane Wade,1,,,made,,Free Throw 2 of 2,,,,,,Wade Free Throw 2 of 2 (14 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,89,0:01:53,0:10:07,0:00:16,465,SAS,miss,,,,,,,,,,Manu Ginobili,0,,,missed,,Jump Shot,25,170,183,8,23.3,MISS Ginobili 25' 3PT Jump Shot
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,89,0:01:51,0:10:09,0:00:02,466,SAS,rebound,,,,,,,,,,Danny Green,,,,,,rebound offensive,,,,,,Green REBOUND (Off:2 Def:2)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,86,89,0:01:47,0:10:13,0:00:04,467,,timeout,,,,,,,,,,,,,,,, timeout: short,,,,,,Spurs Timeout: Short (Reg.4 Short 3)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,89,89,0:01:27,0:10:33,0:00:20,471,SAS,shot,,,,,,,,,,Tony Parker,3,,,made,,Fadeaway Jumper,26,-29,254,27.9,30.4,Parker 26' 3PT Fadeaway Jumper (16 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,89,89,0:01:07,0:10:53,0:00:20,472,MIA,turnover,,,,,,,,,,Mario Chalmers,,,bad pass ,,Tony Parker,bad pass ,,,,,,"Parker STEAL (1 STL), Chalmers Bad Pass Turnover (P3.T11)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,91,89,0:00:58,0:11:02,0:00:09,473,SAS,shot,,,,,,,,,,Tony Parker,2,,,made,,Turnaround Jump Shot,12,-10,118,26,16.8,Parker 12' Turnaround Jump Shot (18 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,91,89,0:00:58,0:11:02,0:00:00,474,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,HEAT Timeout: Regular (Full 6 Short 0)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,91,89,0:00:39,0:11:21,0:00:19,478,MIA,turnover,,,,,,,,,,LeBron James,,,lost ball ,,Kawhi Leonard,lost ball ,,,,,,"Leonard STEAL (3 STL), James Lost Ball Turnover (P4.T12)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,91,89,0:00:37,0:11:23,0:00:02,479,MIA,foul,,,,,,,,Manu Ginobili,,Ray Allen,,,s.foul,,,s.foul,,,,,,Allen S.FOUL (P3.T4)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,92,89,0:00:37,0:11:23,0:00:00,480,SAS,free throw,,,,,,,1,,2,Manu Ginobili,1,,,made,,Free Throw 1 of 2,,,,,,Ginobili Free Throw 1 of 2 (7 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,93,89,0:00:37,0:11:23,0:00:00,482,SAS,free throw,,,,,,,2,,2,Manu Ginobili,1,,,made,,Free Throw 2 of 2,,,,,,Ginobili Free Throw 2 of 2 (8 PTS)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,93,89,0:00:28,0:11:32,0:00:09,484,MIA,turnover,,,,,,,,,,LeBron James,,,bad pass ,,Manu Ginobili,bad pass ,,,,,,"Ginobili STEAL (1 STL), James Bad Pass Turnover (P5.T13)"
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,93,89,0:00:28,0:11:32,0:00:00,485,MIA,foul,,,,,,,,Manu Ginobili,,Ray Allen,,,p.foul,,,p.foul,,,,,,Allen P.FOUL (P4.PN)
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,93,89,0:00:28,0:11:32,0:00:00,486,SAS,free throw,,,,,,,1,,2,Manu Ginobili,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Ginobili Free Throw 1 of 2
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,93,89,0:00:28,0:11:32,0:00:00,487,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Spurs Rebound
0041200406,2013 Playoff,6/18/2013,Manu Ginobili,Kawhi Leonard,Tim Duncan,Tony Parker,Danny Green,LeBron James,Mario Chalmers,Ray Allen,Chris Bosh,Dwyane Wade,4,94,89,0:00:28,0:11:32,0:00:00,488,SAS,free throw,,,,,,,2,,2,Manu Ginobili,1,,,made,,Free Throw 2 of 2,,,,,,Ginobili Free Throw 2 of 2 (9 PTS)
